rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
601,184614,"세영가구 상두대 옷장 병원상두대 요양원옷장 요양원수납장, 망풀비취",75000,1705113627,https://www.coupang.com/vp/products/1705113627?itemId=2901582950&vendorItemId=70890534853&sourceType=CATEGORY&categoryId=184514,false,12,,,False,,착불배송,"['인테리어 컨셉: 병원가구', '바퀴 유무: 바퀴없음', '서랍 개수: 1개', '가로길이: 450mm', '가구자재등급: E1', '쿠팡상품번호: 1705113627 - 2901582950']",[]
602,184614,"LP CD 레코드판 잡지 엘피장 메거진 수납함 보관함, 짙은우드색상",28720,5402505994,https://www.coupang.com/vp/products/5402505994?itemId=8090848753&vendorItemId=75947146614&sourceType=CATEGORY&categoryId=184514,false,2,3.0,1,False,,"5,000",['쿠팡상품번호: 5402505994 - 8090848753'],[]
603,184614,"마켓비 FILMON 4문 미니 수납장 4242 NFM4242, 화이트파인베니어",52900,1916481446,https://www.coupang.com/vp/products/1916481446?itemId=3253831100&vendorItemId=73742299978&sourceType=CATEGORY&categoryId=184514,false,0,4.5,4,False,마켓비,0,['쿠팡상품번호: 1916481446 - 3253831100'],[]
604,184614,"[텐바이텐] 원목신발정리대 2단/ 3단, 2단 900mm",26500,253061668,https://www.coupang.com/vp/products/253061668?itemId=796610397&vendorItemId=5022819390&sourceType=CATEGORY&categoryId=184514,false,0,1.0,1,False,텐바이텐,0,['쿠팡상품번호: 253061668 - 796610397'],[]
605,184614,"복도 현관 거실 원목 콘솔 서랍장 사이드테이블수납장, AO_가",122000,5118134085,https://www.coupang.com/vp/products/5118134085?itemId=6992043692&vendorItemId=74284333647&sourceType=CATEGORY&categoryId=184514,false,0,,,False,,0,['쿠팡상품번호: 5118134085 - 6992043692'],[]
606,184614,"베스트락커 무인택배함 1열 4칸, 고급형 1열 4칸 아이보리",380000,1422647795,https://www.coupang.com/vp/products/1422647795?itemId=2461522209&vendorItemId=70455014114&sourceType=CATEGORY&categoryId=184514,false,0,5.0,2,False,,"40,000",['쿠팡상품번호: 1422647795 - 2461522209'],[]
607,184614,"피피랙 무볼트 무소음 철제 5단 앵글 500x400x1800, 블랙",76700,2348231083,https://www.coupang.com/vp/products/2348231083?itemId=4072256910&vendorItemId=72056323380&sourceType=CATEGORY&categoryId=184514,false,0,5.0,1,False,피피랙,0,['쿠팡상품번호: 2348231083 - 4072256910'],[]
608,184614,"블랑누보 정수기 다이 선반 받침대 주방 서랍장 3단 도어형 틈새장, 네이비(정수기다이)",89000,257710151,https://www.coupang.com/vp/products/257710151?itemId=808568545&vendorItemId=5056342775&sourceType=CATEGORY&categoryId=184514,false,28,4.5,5,False,블랑누보,착불배송,"['바퀴 유무: 바퀴없음', '서랍 개수: 1개', '단 수: 3단', '가로길이: 400mm', '색상계열: 네이비계열', '쿠팡상품번호: 257710151 - 808568545']",[]
609,184614,"[데코라인] 코넬 쉐프 2칸 분리수거함 수납장 DGN021, 색상:화이트",94050,5227010808,https://www.coupang.com/vp/products/5227010808?itemId=7348064842&vendorItemId=74639266028&sourceType=CATEGORY&categoryId=184514,false,32,,,False,데코라인,0,['쿠팡상품번호: 5227010808 - 7348064842'],[]
610,184614,"엔틱가구 고재 엔틱 갑궤 머릿장 고가구 거실장, 단품",336300,46854624,https://www.coupang.com/vp/products/46854624?itemId=165998764&vendorItemId=3393081251&sourceType=CATEGORY&categoryId=184514,false,5,4.5,2,False,퍼니트랜드,0,"['인테리어 컨셉: 빈티지', '쿠팡상품번호: 46854624 - 165998764']",[]
611,184614,"나무다움 나비 3단 철망장 틈새수납장, 그린",100000,12905646,https://www.coupang.com/vp/products/12905646?itemId=54313588&vendorItemId=3085069809&sourceType=CATEGORY&categoryId=184514,false,20,5.0,8,False,,0,"['가구 재질: 원목', '쿠팡상품번호: 12905646 - 54313588']",[]
612,184614,"트리빔하우스 모더니 400 틈새 수납 밥솥 틈새장TB21H03C, 화이트",54900,4869421546,https://www.coupang.com/vp/products/4869421546?itemId=6324993100&vendorItemId=73620421429&sourceType=CATEGORY&categoryId=184514,false,44,,,False,,착불배송,['쿠팡상품번호: 4869421546 - 6324993100'],[]
613,184614,"도아르 주방 거실 안방 시스템 멀티 다용도 수납장, 800 수납장-오크화이트",167000,1407144934,https://www.coupang.com/vp/products/1407144934?itemId=2442895079&vendorItemId=70436636710&sourceType=CATEGORY&categoryId=184514,false,0,3.0,1,False,,착불배송,"['인테리어 컨셉: 모던/심플', '바퀴 유무: 바퀴없음', '서랍 개수: 0', '단 수: 7개', '가로길이: 80cm', '쿠팡상품번호: 1407144934 - 2442895079']",[]
614,184614,"엔틱 꽃문양 4단 수납선반 인테리어진열대 4단선반 진열대 진열선반 수납정리대, 아이작상품선택top",103300,5325119573,https://www.coupang.com/vp/products/5325119573?itemId=7757550728&vendorItemId=75047638342&sourceType=CATEGORY&categoryId=184514,false,0,,,False,,0,['쿠팡상품번호: 5325119573 - 7757550728'],[]
615,184614,"아체스 1200 하이그로시 주방수납장, 오크화이트",64000,69003586,https://www.coupang.com/vp/products/69003586?itemId=230713285&vendorItemId=74754840690&sourceType=CATEGORY&categoryId=184514,false,0,,,False,,착불배송,"['색상: 오크화이트', '쿠팡상품번호: 69003586 - 230713285']",[]
616,184614,"큐빅스 미니 책상정리 A + 서랍함1, 블랙 + WH",30900,184565201,https://www.coupang.com/vp/products/184565201?itemId=528185905&vendorItemId=4373891160&sourceType=CATEGORY&categoryId=184514,true,19,4.0,7,False,큐빅스,0,['쿠팡상품번호: 184565201 - 528185905'],[]
617,184614,이케아 레카 커튼봉세트 브라켓 화이트 899.292.46,21500,262282486,https://www.coupang.com/vp/products/262282486?itemId=821130192&vendorItemId=75531414471&sourceType=CATEGORY&categoryId=184514,false,0,4.5,2,False,이케아,착불배송,['쿠팡상품번호: 262282486 - 821130192'],[]
618,184614,이케아 이바르 IVAR 선반유닛 소나무 992.513.44,194000,53709378,https://www.coupang.com/vp/products/53709378?itemId=188241864&vendorItemId=3447752921&sourceType=CATEGORY&categoryId=184514,false,48,,,False,이케아,"20,000",['쿠팡상품번호: 53709378 - 188241864'],[]
619,184614,"서진퍼니처 라떼 화이트 하이그로시 주방수납장, 04.미니 600 화이트그로시",82500,1093498595,https://www.coupang.com/vp/products/1093498595?itemId=2050227298&vendorItemId=70049551941&sourceType=CATEGORY&categoryId=184514,false,28,4.0,12,False,,착불배송,['쿠팡상품번호: 1093498595 - 2050227298'],[]
620,184614,"ABC플라스틱 플라스틱바구니 운반상자 사각상자 우유상자 모음 다양한 바구니, 15.배추상자 노랑",7500,1226374974,https://www.coupang.com/vp/products/1226374974?itemId=2218152171&vendorItemId=70215861869&sourceType=CATEGORY&categoryId=184514,false,0,4.0,22,False,,착불배송,['쿠팡상품번호: 1226374974 - 2218152171'],[]
621,184614,"이케아 PS 수납장, 블루 302.923.18",49900,172878592,https://www.coupang.com/vp/products/172878592?itemId=494065548&vendorItemId=4253767153&sourceType=CATEGORY&categoryId=184514,false,28,1.0,1,False,이케아,0,['쿠팡상품번호: 172878592 - 494065548'],[]
622,184614,"행복한우리 라탄수납함 손바느질소품 망사 수납가방 뜨개질도구 수납바구니 통 대용량, 비고 자색 큰사이즈 라지",32400,5148987175,https://www.coupang.com/vp/products/5148987175?itemId=7072028983&vendorItemId=74364151149&sourceType=CATEGORY&categoryId=184514,false,17,,,False,,0,['쿠팡상품번호: 5148987175 - 7072028983'],[]
623,184614,"브니엘 청소도구함 청소정리함 기타수납장, 청소도구함(엔틱)중",160000,6767620,https://www.coupang.com/vp/products/6767620?itemId=30029404&vendorItemId=3044667922&sourceType=CATEGORY&categoryId=184514,false,0,5.0,1,False,브니엘,"40,000","['사이즈: 50x40x27.5cm', '가구 재질: PB + MDF', '형태: 여닫이', '서랍 개수: 0', '단 수: 3단', '쿠팡상품번호: 6767620 - 30029404']",[]
624,184614,한마루 일리안 화이트 베이비 수납장,79000,2655865,https://www.coupang.com/vp/products/2655865?itemId=12274576&vendorItemId=3018719099&sourceType=CATEGORY&categoryId=184514,false,0,5.0,2,False,,착불배송,"['색상계열: 화이트계열', '가로길이: 800mm', '재질: 합성목재', '서랍 개수: 0', '단 수: 2단', '쿠팡상품번호: 2655865 - 12274576']",[]
625,184614,"EKS+WL씽크다리 가구수평조절 다리 씽크대다리OsR+7788EA, 8806379195932_170mm",670,5410696545,https://www.coupang.com/vp/products/5410696545?itemId=8136717660&vendorItemId=75424948951&sourceType=CATEGORY&categoryId=184514,false,1,,,False,,"2,500",['쿠팡상품번호: 5410696545 - 8136717660'],[]
626,184614,"[노띵크]PIDOR 마켓비 내부선반조절 캐비넷 2문 수납장 다크그레이 철제선반 수납선반, 상세페이지 참조",96270,2175132227,https://www.coupang.com/vp/products/2175132227?itemId=3701207670&vendorItemId=71884928420&sourceType=CATEGORY&categoryId=184514,false,15,,,False,,0,['쿠팡상품번호: 2175132227 - 3701207670'],[]
627,184614,"3단볼레일 45mm 슬라이드 서랍 수납장 렌지대 부속품, 450mm",7020,4883529127,https://www.coupang.com/vp/products/4883529127?itemId=6360178738&vendorItemId=75847097026&sourceType=CATEGORY&categoryId=184514,false,0,5.0,1,False,,0,['쿠팡상품번호: 4883529127 - 6360178738'],[]
628,184614,"태영가구 정수기받침대 400, 화이트",45000,5228410094,https://www.coupang.com/vp/products/5228410094?itemId=7353189211&vendorItemId=74644372626&sourceType=CATEGORY&categoryId=184514,true,0,3.5,3,False,,0,['쿠팡상품번호: 5228410094 - 7353189211'],[]
629,184614,"PIDOR 마켓비 캐비넷 2문 수납장 철제선반 수납선반 화이트, 상세페이지 참조",125420,5471079850,https://www.coupang.com/vp/products/5471079850?itemId=8407041192&vendorItemId=75694692794&sourceType=CATEGORY&categoryId=184514,false,1,,,False,,"22,000",['쿠팡상품번호: 5471079850 - 8407041192'],[]
630,184614,"포스트모던 코너책장 모서리장식장 거실코너선반 삼각코너장, 그레이 + 화이트-50 x 50 x 50",80000,1980668753,https://www.coupang.com/vp/products/1980668753?itemId=3369938393&vendorItemId=71356655461&sourceType=CATEGORY&categoryId=184514,false,44,5.0,1,False,,0,['쿠팡상품번호: 1980668753 - 3369938393'],[]
